Date,Open,High,Low,Close,Adj Close,Volume
2016-03-28,53.779999,55.740002,53.779999,55.529999,53.238720,645800
2016-04-04,55.450001,56.680000,54.369999,55.380001,53.094898,1704100
2016-04-11,55.689999,57.930000,55.099998,57.419998,55.050732,1508200
2016-04-18,57.389999,58.689999,55.849998,58.459999,56.047813,1923900
2016-04-25,58.299999,58.619999,55.889999,56.590000,54.254978,1388100
2016-05-02,56.810001,62.360001,54.000000,59.490002,57.035324,4229400
2016-05-09,59.490002,62.430000,58.689999,61.750000,59.374779,2333900
2016-05-16,61.660000,61.709999,58.830002,61.009998,58.663242,1376900
2016-05-23,61.009998,63.759998,60.959999,63.410000,60.970928,1317900
2016-05-30,63.500000,63.889999,62.490002,62.549999,60.144005,1099400
2016-06-06,62.639999,65.910004,62.009998,64.559998,62.076687,1187900
2016-06-13,64.559998,66.349998,63.090000,65.269997,62.759377,1770000
2016-06-20,66.230003,67.989998,63.770000,66.690002,64.124771,1667300
2016-06-27,66.309998,68.660004,65.510002,68.029999,65.413216,1385000
2016-07-04,68.050003,69.440002,66.889999,68.480003,65.845909,800500
2016-07-11,68.709999,70.480003,68.500000,69.080002,66.422829,1000800
2016-07-18,68.970001,74.139999,68.519997,73.250000,70.432426,1151400
2016-07-25,73.870003,74.830002,71.620003,73.949997,71.105499,1447200
2016-08-01,74.019997,78.089996,72.910004,75.510002,72.605492,2938300
2016-08-08,75.239998,76.070000,73.809998,74.660004,71.974228,1350700
2016-08-15,75.000000,75.510002,73.110001,74.930000,72.234512,884200
2016-08-22,74.500000,76.900002,74.080002,74.449997,71.771759,908100
2016-08-29,74.739998,76.080002,73.889999,75.750000,73.025002,1049600
2016-09-05,75.830002,77.050003,74.000000,74.000000,71.337975,583100
2016-09-12,73.760002,78.489998,73.760002,77.610001,74.818108,1511500
2016-09-19,77.739998,82.550003,76.419998,82.180000,79.223717,2120400
2016-09-26,81.940002,82.309998,78.440002,78.849998,76.013496,2310500
2016-10-03,79.029999,79.360001,74.709999,75.849998,73.121407,2040500
2016-10-10,76.389999,78.800003,76.059998,77.970001,75.165154,1433600
