Date,Open,High,Low,Close,Adj Close,Volume
2016-03-28,35.020000,35.660000,34.970001,35.400002,35.400002,277300
2016-04-04,35.459999,35.459999,34.150002,34.709999,34.709999,1325800
2016-04-11,34.869999,35.810001,34.439999,35.410000,35.410000,870300
2016-04-18,35.240002,36.000000,34.230000,35.410000,35.410000,1165200
2016-04-25,35.209999,38.540001,34.240002,37.380001,37.380001,3652100
2016-05-02,37.689999,38.560001,36.750000,37.790001,37.790001,1501000
2016-05-09,37.779999,38.509998,37.320000,37.910000,37.910000,1390000
2016-05-16,37.910000,38.020000,36.990002,37.680000,37.680000,1465100
2016-05-23,37.650002,39.000000,37.560001,38.459999,38.459999,1656100
2016-05-30,38.470001,38.799999,37.980000,38.220001,38.220001,1585200
2016-06-06,38.200001,38.490002,37.520000,37.619999,37.619999,1395500
2016-06-13,37.160000,37.709999,36.400002,36.939999,36.939999,1698400
2016-06-20,37.369999,37.480000,35.130001,35.549999,35.549999,2194700
2016-06-27,35.220001,35.430000,33.900002,34.770000,34.770000,1830600
2016-07-04,34.709999,35.480000,34.270000,35.389999,35.389999,922100
2016-07-11,35.500000,36.380001,35.400002,36.299999,36.299999,968000
2016-07-18,36.400002,37.200001,36.169998,36.709999,36.709999,1400000
2016-07-25,36.790001,38.400002,36.500000,37.919998,37.919998,1924200
2016-08-01,38.060001,39.770000,37.820000,39.650002,39.650002,1481000
2016-08-08,39.500000,40.480000,39.430000,40.270000,40.270000,1251900
2016-08-15,40.490002,40.930000,39.700001,40.180000,40.180000,1450600
2016-08-22,40.000000,40.869999,40.000000,40.419998,40.419998,1700200
2016-08-29,40.360001,40.480000,39.380001,39.799999,39.799999,1090200
2016-09-05,39.750000,40.389999,39.080002,39.090000,39.090000,1260200
2016-09-12,38.849998,40.889999,38.189999,40.150002,40.150002,1422300
2016-09-19,40.220001,44.279999,40.220001,42.669998,42.669998,1882700
2016-09-26,43.570000,44.669998,42.360001,43.980000,43.980000,1384000
2016-10-03,43.740002,45.009998,42.750000,43.099998,43.099998,916900
2016-10-10,43.410000,43.880001,42.060001,43.330002,43.330002,910900
2016-10-17,43.750000,46.500000,43.650002,44.639999,44.639999,2037300
2016-10-24,45.090000,50.840000,43.849998,49.570000,49.570000,3422500
2016-10-31,49.590000,51.150002,48.459999,50.060001,50.060001,2298800
2016-11-07,51.189999,54.020000,49.490002,53.299999,53.299999,1929300
2016-11-14,53.380001,55.759998,51.799999,55.040001,55.040001,1568600
2016-11-21,55.099998,55.680000,53.810001,55.090000,55.090000,1060700
