Date,Open,High,Low,Close,Adj Close,Volume
2016-03-28,82.400002,83.389999,82.389999,82.959999,73.971123,12235300
2016-04-04,83.059998,83.900002,81.989998,83.209999,74.194031,45460500
2016-04-11,83.330002,85.900002,83.279999,84.970001,75.763344,51052800
2016-04-18,84.970001,87.839996,83.860001,87.529999,78.045959,55860600
2016-04-25,87.089996,89.779999,86.349998,88.400002,78.821693,57127900
2016-05-02,88.239998,89.480003,87.360001,88.510002,78.919769,47504500
2016-05-09,88.599998,90.000000,87.230003,88.660004,79.053513,55770400
2016-05-16,89.199997,90.400002,88.449997,89.739998,80.688980,55744400
2016-05-23,89.000000,90.459999,88.820000,90.010002,80.931747,46747100
2016-05-30,90.000000,90.199997,87.610001,88.370003,79.457161,40319400
2016-06-06,88.870003,91.300003,88.690002,89.980003,80.904762,50773200
2016-06-13,89.919998,91.589996,89.110001,90.720001,81.570137,62494800
2016-06-20,91.290001,92.070000,89.150002,89.389999,80.374283,56206400
2016-06-27,88.900002,93.980003,88.110001,93.839996,84.375458,65364300
2016-07-04,93.120003,94.489998,92.250000,93.540001,84.105705,45936800
2016-07-11,93.750000,95.550003,93.650002,95.120003,85.526344,47292700
2016-07-18,94.919998,95.150002,93.459999,94.010002,84.528313,37145800
2016-07-25,93.470001,93.620003,86.120003,88.949997,79.978645,69394600
2016-08-01,88.080002,88.150002,85.580002,87.559998,78.728844,79529200
2016-08-08,88.050003,88.889999,86.010002,87.849998,78.989601,54465000
2016-08-15,88.419998,88.940002,87.370003,87.800003,79.617844,39313100
2016-08-22,87.309998,88.160004,86.849998,87.269997,79.137245,36145300
2016-08-29,87.040001,88.250000,86.089996,87.419998,79.273239,41494000
2016-09-05,87.839996,89.370003,86.800003,86.839996,78.747307,39721300
2016-09-12,86.779999,87.709999,83.559998,84.029999,76.199158,68661300
2016-09-19,84.580002,84.620003,82.309998,83.449997,75.673218,63912600
2016-09-26,83.519997,87.809998,82.290001,87.279999,79.146294,83617600
2016-10-03,86.940002,87.500000,86.070000,86.739998,78.656624,38462600
2016-10-10,87.540001,88.669998,85.430000,86.540001,78.475266,45423600
2016-10-17,86.480003,87.849998,85.699997,86.620003,78.547813,39668900
2016-10-24,86.739998,87.660004,84.139999,84.779999,76.879288,51822200
2016-10-31,83.879997,84.400002,82.760002,83.570000,75.782043,63654100
