Date,Open,High,Low,Close,Adj Close,Volume
2016-03-28,48.230000,48.580002,47.779999,48.450001,44.292992,14321400
2016-04-04,48.419998,48.669998,46.619999,47.070000,43.031403,77432700
2016-04-11,47.110001,49.299999,46.950001,48.250000,44.110146,114976000
2016-04-18,48.250000,50.779999,47.910000,50.619999,46.276802,95580200
2016-04-25,50.310001,51.410000,49.680000,49.980000,45.691723,73758600
2016-05-02,50.279999,50.700001,48.650002,49.020000,44.814087,83572400
2016-05-09,49.020000,49.720001,48.209999,48.240002,44.438751,84250400
2016-05-16,48.119999,49.209999,47.549999,48.750000,44.908554,98006000
2016-05-23,48.759998,50.860001,48.349998,50.849998,46.843079,77669000
2016-05-30,51.020000,51.189999,49.610001,50.189999,46.235085,76131500
2016-06-06,50.240002,50.869999,48.169998,48.340000,44.530865,84286800
2016-06-13,48.130001,48.509998,45.959999,46.599998,42.927963,102884400
2016-06-20,47.490002,47.910000,45.279999,45.709999,42.108109,111307900
2016-06-27,45.200001,47.360001,44.500000,47.029999,43.324085,124964600
2016-07-04,46.700001,47.919998,45.700001,47.790001,44.024204,78954700
2016-07-11,48.099998,49.150002,47.410000,47.709999,43.950504,98165600
2016-07-18,47.810001,48.810001,47.779999,48.320000,44.512436,85812500
2016-07-25,48.240002,48.259998,47.680000,47.970001,44.190022,71788900
2016-08-01,47.980000,48.700001,47.330002,48.680000,44.844070,81677200
2016-08-08,48.779999,49.150002,47.830002,47.900002,44.479885,69714600
2016-08-15,48.049999,48.730000,48.029999,48.650002,45.176331,63526300
2016-08-22,48.639999,48.840000,48.279999,48.509998,45.046326,70129100
2016-08-29,48.750000,51.000000,48.689999,50.549999,46.940674,100368800
2016-09-05,50.560001,50.570000,48.720001,48.720001,45.241329,80005900
2016-09-12,48.369999,48.639999,45.189999,45.430000,42.186245,252129800
2016-09-19,45.619999,47.200001,45.330002,45.740002,42.474113,215202200
2016-09-26,45.369999,45.500000,44.099998,44.279999,41.118355,182901700
2016-10-03,44.119999,45.450001,43.549999,45.330002,42.093388,177436800
2016-10-10,45.700001,45.919998,44.279999,44.709999,41.517654,158492800
2016-10-17,44.540001,45.529999,44.320000,45.090000,41.870522,118284800
2016-10-24,45.450001,46.810001,45.290001,46.230000,42.929123,111430700
2016-10-31,46.400002,46.560001,44.490002,44.599998,41.415508,102077000
2016-11-07,45.220001,51.990002,44.869999,51.730000,48.436634,260374800
2016-11-14,51.910000,54.060001,50.959999,52.820000,49.457241,183930900
2016-11-21,52.849998,52.980000,51.810001,52.619999,49.269970,76026400
2016-11-28,52.119999,54.470001,51.389999,53.580002,50.168854,126870800
2016-12-05,53.900002,58.020000,53.869999,57.139999,53.502209,162277400
2016-12-12,56.500000,57.099998,54.029999,55.340000,51.816803,170945400
2016-12-19,55.180000,56.320000,54.650002,55.959999,52.397327,72903500
2016-12-26,55.900002,56.099998,54.480000,55.110001,51.601448,50392600
2017-01-02,55.669998,56.349998,54.480000,55.040001,51.535908,74647400
