Date,Open,High,Low,Close,Adj Close,Volume
2016-03-28,90.379997,91.970001,89.839996,91.809998,87.780540,800200
2016-04-04,91.650002,92.000000,86.440002,86.900002,83.086029,4024800
2016-04-11,87.379997,91.629997,86.739998,89.459999,85.533691,6205500
2016-04-18,89.349998,97.250000,88.440002,94.449997,90.304672,8864300
2016-04-25,94.000000,96.290001,93.379997,94.660004,90.505455,6313200
2016-05-02,95.139999,96.000000,92.660004,93.570000,89.463303,3948600
2016-05-09,94.080002,95.279999,91.690002,92.000000,87.962204,3992400
2016-05-16,92.050003,94.330002,90.779999,93.900002,90.012497,4167000
2016-05-23,93.910004,96.790001,93.180000,96.750000,92.744492,2812600
2016-05-30,96.589996,97.000000,94.320000,95.139999,91.201157,3131600
2016-06-06,95.269997,96.870003,92.379997,92.870003,89.025131,5650800
2016-06-13,92.860001,93.730003,90.410004,91.610001,87.817299,4988400
2016-06-20,92.489998,93.989998,89.820000,91.809998,88.009010,3771500
2016-06-27,91.260002,95.389999,90.500000,92.470001,88.641693,9217100
2016-07-04,92.300003,93.919998,91.209999,93.690002,89.811180,3485200
2016-07-11,93.730003,94.620003,91.879997,91.989998,88.181564,4719100
2016-07-18,92.250000,93.620003,88.540001,91.519997,87.731026,8453200
2016-07-25,91.410004,91.989998,89.139999,91.650002,87.855644,4860900
2016-08-01,91.290001,92.110001,85.760002,87.070000,83.465263,6726300
2016-08-08,87.139999,87.199997,84.559998,86.449997,82.870918,6606000
2016-08-15,86.510002,87.099998,83.989998,85.730003,82.412437,4316600
2016-08-22,85.510002,86.220001,84.010002,84.599998,81.326180,5551800
2016-08-29,84.610001,86.250000,83.449997,85.059998,81.768379,4998200
2016-09-05,84.639999,84.639999,68.129997,68.419998,65.772301,26903400
2016-09-12,68.019997,69.500000,68.019997,68.150002,65.512741,11440200
2016-09-19,68.260002,68.650002,66.769997,68.360001,65.714630,7644600
2016-09-26,68.360001,69.459999,67.220001,67.349998,64.743698,10089100
2016-10-03,67.019997,68.400002,66.430000,67.879997,65.253197,8197300
2016-10-10,68.300003,68.919998,66.779999,67.260002,64.657188,9015600
2016-10-17,67.230003,67.400002,63.220001,64.930000,62.417355,16129700
2016-10-24,65.040001,65.389999,61.619999,61.919998,59.523834,6507600
2016-10-31,61.950001,67.070000,61.500000,65.440002,62.907619,11725400
2016-11-07,66.349998,71.199997,63.509998,71.099998,68.348595,11159700
2016-11-14,71.550003,73.389999,70.790001,72.910004,70.345406,10421300
2016-11-21,73.239998,75.459999,72.879997,74.610001,71.985596,5565000
2016-11-28,74.519997,77.309998,74.430000,75.589996,72.931129,6957300
2016-12-05,76.010002,77.760002,75.550003,77.440002,74.716049,7023700
2016-12-12,76.760002,77.440002,75.220001,76.339996,73.654747,9189700
2016-12-19,76.250000,78.169998,75.870003,76.129997,73.452133,4378000
2016-12-26,76.449997,77.160004,75.360001,75.809998,73.143387,2397600
2017-01-02,76.900002,77.250000,74.940002,75.160004,72.516273,5647500
2017-01-09,75.209999,77.370003,74.680000,76.050003,73.374962,4462400
2017-01-16,76.029999,78.250000,74.260002,75.220001,72.574150,4948200
2017-01-23,74.849998,76.120003,74.050003,74.360001,71.744415,5665200
2017-01-30,74.199997,76.000000,71.610001,73.279999,70.702393,16694600
2017-02-06,73.169998,74.620003,72.010002,74.250000,71.638275,10647600
2017-02-13,74.480003,74.550003,70.489998,72.180000,69.641090,10457200
2017-02-20,72.900002,73.430000,70.720001,71.169998,68.666603,8577600
2017-02-27,71.230003,73.000000,70.120003,72.389999,70.076302,11053900
2017-03-06,72.389999,73.080002,71.080002,72.510002,70.192474,6701300
2017-03-13,72.510002,73.129997,70.220001,71.370003,69.088921,9122300
2017-03-20,71.290001,71.610001,67.730003,69.019997,66.814018,10490400
2017-03-27,68.519997,69.269997,67.699997,68.970001,66.765617,7633300
2017-04-03,68.930000,70.110001,67.540001,69.940002,67.704620,11069200
2017-04-10,70.000000,71.529999,63.509998,63.540001,61.509174,17497900
2017-04-17,63.860001,65.699997,63.060001,65.599998,63.503330,10214900
2017-04-24,66.160004,67.000000,61.119999,61.910000,59.931267,16592500
2017-05-01,62.139999,63.139999,61.060001,61.950001,59.969986,10700900
2017-05-08,62.340000,62.349998,59.450001,60.070000,58.150078,7604800
2017-05-15,60.279999,60.639999,57.419998,57.570000,55.729980,10019800
2017-05-22,57.610001,57.720001,52.849998,54.880001,53.375595,15070500
2017-05-29,54.669998,56.180000,53.930000,55.610001,54.085579,10213100
2017-06-05,55.720001,57.470001,54.270000,57.020000,55.456928,15426800
2017-06-12,57.080002,59.290001,54.520000,55.470001,53.949421,13133400
2017-06-19,55.709999,56.080002,52.110001,52.650002,51.206722,11300800
2017-06-26,52.650002,54.410000,52.090000,54.209999,52.723957,8010800
2017-07-03,54.680000,55.389999,50.919998,51.060001,49.660309,10389200
2017-07-10,51.000000,52.200001,49.869999,51.520000,50.107697,14623500
2017-07-17,51.540001,53.180000,51.290001,52.610001,51.167820,11018700
2017-07-24,52.570000,58.349998,51.360001,56.619999,55.067890,20872500
2017-07-31,56.770000,57.189999,54.990002,56.990002,55.427746,9310500
2017-08-07,56.930000,57.150002,52.630001,53.490002,52.023693,9351500
2017-08-14,53.799999,55.340000,51.849998,54.700001,53.200531,12150900
2017-08-21,54.660000,60.029999,54.200001,59.580002,58.239414,15401600
2017-08-28,59.709999,60.150002,58.099998,59.540001,58.200314,9253400
2017-09-04,59.820000,60.990002,59.000000,60.310001,58.952988,9480300
2017-09-11,60.570000,63.189999,60.320000,63.160000,61.738865,9550500
2017-09-18,63.209999,63.380001,59.919998,61.119999,59.744759,9561200
2017-09-25,61.180000,63.400002,61.090000,63.290001,61.865936,6791400
2017-10-02,61.990002,63.480000,60.880001,61.049999,59.676334,7061700
2017-10-09,61.099998,61.270000,57.590000,58.820000,57.496510,10089900
