Date,Open,High,Low,Close,Adj Close,Volume
2016-03-28,98.800003,99.339996,98.580002,99.070000,94.609192,5895500
2016-04-04,99.300003,99.440002,95.800003,96.419998,92.078514,37596000
2016-04-11,96.930000,99.870003,96.070000,98.589996,94.150803,32886100
2016-04-18,99.599998,104.120003,99.500000,103.769997,99.097565,41558300
2016-04-25,103.500000,105.599998,102.400002,103.260002,98.610527,31231300
2016-05-02,103.300003,105.739998,102.800003,105.540001,100.787865,31847600
2016-05-09,106.010002,106.750000,100.360001,100.519997,95.993896,66782100
2016-05-16,100.410004,101.290001,97.510002,99.779999,95.287216,41491000
2016-05-23,99.599998,100.800003,99.120003,100.290001,95.774269,24710300
2016-05-30,99.849998,99.889999,97.730003,98.750000,94.303604,29319700
2016-06-06,98.959999,99.120003,96.779999,97.339996,92.957085,28645000
2016-06-13,96.750000,99.139999,96.699997,99.000000,94.542343,37644300
2016-06-20,100.080002,100.959999,95.139999,95.720001,91.410034,39326000
2016-06-27,94.910004,98.639999,94.000000,98.029999,93.616013,36016200
2016-07-04,97.769997,99.849998,96.760002,99.620003,95.134430,23220000
2016-07-11,99.800003,100.800003,99.400002,99.800003,95.998642,32657100
2016-07-18,99.900002,100.709999,97.139999,97.709999,93.988251,33567200
2016-07-25,97.900002,98.059998,95.820000,95.949997,92.295296,33983700
2016-08-01,96.150002,96.430000,94.559998,95.830002,92.179871,40141000
2016-08-08,96.110001,99.269997,95.300003,96.839996,93.151375,68938800
2016-08-15,97.349998,97.610001,96.050003,96.389999,92.718529,28387800
2016-08-22,96.470001,96.470001,94.750000,95.209999,91.583473,26942400
2016-08-29,95.070000,95.320000,93.910004,94.419998,90.823570,33734600
2016-09-05,94.529999,94.529999,92.389999,92.419998,88.899750,32405300
2016-09-12,91.959999,93.860001,91.190002,92.559998,89.034416,41677000
2016-09-19,92.800003,93.709999,91.699997,93.269997,89.717377,34523300
2016-09-26,92.470001,93.489998,91.400002,92.860001,89.322998,44289300
2016-10-03,92.470001,93.580002,92.019997,92.489998,88.967079,30732000
2016-10-10,92.699997,93.209999,90.320000,91.300003,87.822411,27772500
2016-10-17,91.349998,94.190002,90.559998,93.029999,89.486519,36108400
2016-10-24,93.489998,94.400002,91.900002,93.849998,90.275276,34770600
2016-10-31,93.720001,94.129997,91.660004,92.449997,88.928604,38331500
2016-11-07,93.769997,98.320000,92.110001,97.680000,93.959396,58528800
2016-11-14,97.559998,99.500000,97.419998,98.239998,94.498062,47304400
2016-11-21,98.110001,99.070000,97.000000,98.820000,95.055969,26389000
2016-11-28,98.519997,100.290001,98.250000,98.500000,94.748169,44568000
2016-12-05,98.980003,105.519997,98.680000,104.860001,100.865913,60713400
2016-12-12,104.610001,105.639999,103.500000,103.910004,100.722404,43380200
2016-12-19,105.699997,106.260002,104.510002,105.150002,101.924370,34087100
2016-12-26,104.849998,105.559998,103.870003,104.220001,101.022896,21693400
2017-01-02,105.300003,109.349998,105.209999,108.980003,105.636887,33060600
2017-01-09,108.580002,109.489998,106.900002,108.059998,104.745094,36420000
2017-01-16,107.910004,108.930000,106.809998,107.660004,104.357368,25745200
2017-01-23,107.339996,109.400002,106.570000,109.300003,105.947067,29019300
2017-01-30,109.860001,111.989998,108.959999,110.300003,106.916389,47220000
2017-02-06,109.919998,111.419998,108.580002,109.260002,105.908287,44738100
2017-02-13,108.949997,110.870003,108.900002,110.059998,106.683739,31033200
2017-02-20,109.940002,110.489998,109.099998,110.320000,106.935768,21168300
2017-02-27,109.930000,111.800003,109.830002,111.239998,107.827545,26285300
2017-03-06,110.769997,111.500000,110.089996,110.919998,107.517357,23060600
2017-03-13,110.919998,112.889999,110.820000,111.760002,108.331596,31277200
2017-03-20,112.070000,113.160004,111.349998,112.139999,108.699944,33326000
2017-03-27,111.809998,113.709999,111.449997,113.389999,109.911591,23342100
2017-04-03,113.180000,113.839996,112.389999,112.580002,109.126442,21869200
2017-04-10,112.800003,114.250000,112.040001,113.199997,109.727425,19901500
2017-04-17,113.330002,115.120003,113.000000,114.440002,110.929382,28548500
2017-04-24,115.260002,116.099998,113.660004,115.599998,112.053802,26880900
