Date,Open,High,Low,Close,Adj Close,Volume
2016-03-28,46.139999,46.869999,46.110001,46.830002,42.375122,14922900
2016-04-04,46.840000,46.980000,46.160000,46.869999,42.411316,51697400
2016-04-11,46.900002,47.130001,45.680000,46.099998,41.714569,62868900
2016-04-18,46.099998,46.619999,42.869999,44.540001,40.302967,128602000
2016-04-25,44.500000,44.959999,44.250000,44.799999,40.538231,59093300
2016-05-02,44.570000,45.490002,44.509998,45.320000,41.008762,49713600
2016-05-09,45.320000,45.900002,45.169998,45.349998,41.035912,46679700
2016-05-16,45.160000,45.730000,43.939999,43.950001,39.769093,62968500
2016-05-23,44.070000,44.959999,43.939999,44.779999,40.520134,51905600
2016-05-30,44.980000,45.049999,44.259998,45.040001,40.755398,47967400
2016-06-06,45.090000,46.009998,45.080002,45.990002,41.615025,48438500
2016-06-13,45.480000,45.669998,44.380001,44.790001,40.529182,62382900
2016-06-20,45.090000,45.330002,43.820000,43.930000,40.055832,65029700
2016-06-27,43.669998,45.410000,43.320000,45.119999,41.140884,72396400
2016-07-04,45.160000,45.669998,44.919998,45.380001,41.377960,44103100
2016-07-11,45.349998,45.939999,45.110001,45.630001,41.605911,46947400
2016-07-18,45.689999,45.840000,45.259998,45.830002,41.788273,41078800
2016-07-25,45.810001,45.830002,43.099998,43.630001,39.782284,92001600
2016-08-01,43.689999,43.830002,43.310001,43.480000,39.645523,58919500
2016-08-08,43.430000,44.189999,43.220001,44.029999,40.147007,45989600
2016-08-15,44.099998,44.330002,43.740002,43.919998,40.046711,49835400
2016-08-22,43.939999,43.980000,43.310001,43.320000,39.499630,50258100
2016-08-29,43.340000,43.830002,43.080002,43.660000,39.809635,46883000
2016-09-05,43.740002,43.799999,42.270000,42.270000,38.542229,50887700
2016-09-12,42.360001,43.230000,41.880001,42.139999,38.423691,65231400
2016-09-19,42.160000,43.009998,42.080002,42.740002,39.289169,47795900
2016-09-26,42.709999,42.759998,41.849998,42.320000,38.903072,69527600
2016-10-03,42.310001,42.340000,41.570000,41.730000,38.360714,52288500
2016-10-10,41.919998,41.990002,41.400002,41.669998,38.305550,60985700
2016-10-17,41.730000,42.169998,41.570000,42.130001,38.728420,63434000
2016-10-24,42.320000,43.029999,41.900002,42.230000,38.820343,74745500
2016-10-31,42.119999,42.430000,41.689999,41.689999,38.323940,63307400
2016-11-07,42.040001,42.980000,40.630001,41.029999,37.717228,94068700
2016-11-14,41.130001,41.650002,40.849998,40.910000,37.606915,77444800
2016-11-21,40.910000,41.700001,40.730000,41.529999,38.176861,41734100
2016-11-28,41.509998,41.790001,39.880001,40.360001,37.101322,84842900
2016-12-05,40.340000,42.220001,40.310001,42.000000,38.935318,82210700
2016-12-12,42.000000,42.009998,41.060001,41.740002,38.694286,87861300
2016-12-19,41.689999,41.830002,41.080002,41.599998,38.564503,47289100
2016-12-26,41.560001,41.840000,41.349998,41.459999,38.434723,34275300
2017-01-02,41.500000,41.970001,41.279999,41.740002,38.694286,43885300
2017-01-09,41.230000,41.580002,40.689999,40.880001,37.897041,60438100
2017-01-16,40.840000,41.439999,40.799999,41.320000,38.304932,48528600
2017-01-23,41.310001,42.250000,41.209999,41.450001,38.425449,63151400
