Date,Open,High,Low,Close,Adj Close,Volume
2016-03-28,78.239998,79.019997,78.199997,78.730003,78.730003,9262200
2016-04-04,78.330002,79.550003,76.621002,77.470001,77.470001,47813100
2016-04-11,78.070000,79.858002,76.870003,78.970001,78.970001,53439400
2016-04-18,78.519997,81.779999,77.709999,79.889999,79.889999,54867400
2016-04-25,79.800003,79.839996,75.660004,76.940002,76.940002,50416400
2016-05-02,76.889999,79.940002,75.010002,79.199997,79.199997,70808700
2016-05-09,78.940002,80.485001,76.970001,77.160004,77.160004,51032600
2016-05-16,77.860001,80.199997,77.589996,78.790001,78.790001,51078900
2016-05-23,78.949997,81.309998,74.120003,80.970001,80.970001,124900700
2016-05-30,81.000000,82.029999,75.709999,76.620003,76.620003,208536700
2016-06-06,77.110001,78.529999,75.760002,75.919998,75.919998,63073700
2016-06-13,75.250000,78.768997,74.849998,77.000000,77.000000,77547800
2016-06-20,77.900002,79.459999,75.430000,76.290001,76.290001,53182600
2016-06-27,75.800003,80.050003,73.300003,79.650002,79.650002,57614100
2016-07-04,79.040001,79.550003,77.680000,78.989998,78.989998,35407100
2016-07-11,79.330002,82.879997,79.239998,81.250000,81.250000,61732200
2016-07-18,80.599998,85.000000,80.599998,84.489998,84.489998,52055900
2016-07-25,84.470001,84.790001,81.945000,82.480003,82.480003,48609500
2016-08-01,82.790001,85.080002,82.589996,84.589996,84.589996,46574800
2016-08-08,84.989998,98.349998,84.300003,98.250000,98.250000,181119900
2016-08-15,98.279999,98.860001,95.050003,96.860001,96.860001,105584400
2016-08-22,96.470001,96.629997,93.120003,95.059998,95.059998,65770100
2016-08-29,94.599998,99.665001,94.209999,99.250000,99.250000,82262700
2016-09-05,100.449997,104.300003,99.050003,99.620003,99.620003,85250100
2016-09-12,97.379997,105.389999,97.000000,104.639999,104.639999,98087200
2016-09-19,105.160004,109.760002,100.930000,107.709999,107.709999,109771700
2016-09-26,106.519997,109.870003,104.570000,105.790001,105.790001,96547800
2016-10-03,105.449997,107.550003,104.980003,106.000000,106.000000,53934800
2016-10-10,106.790001,109.000000,99.000000,101.849998,101.849998,80021300
2016-10-17,101.500000,104.989998,101.269997,103.940002,103.940002,45463100
2016-10-24,104.980003,105.300003,101.550003,101.930000,101.930000,44750900
