Date,Open,High,Low,Close,Adj Close,Volume
2016-03-28,244.830002,247.899994,233.250000,237.589996,237.589996,15997500
2016-04-04,249.119995,269.339996,240.000000,250.070007,250.070007,51324000
2016-04-11,251.000000,258.989990,243.630005,254.509995,254.509995,27710500
2016-04-18,252.229996,258.309998,241.250000,253.750000,253.750000,22382800
2016-04-25,253.009995,257.380005,237.809998,240.759995,240.759995,18032700
2016-05-02,241.500000,243.190002,208.110001,214.929993,214.929993,33348600
2016-05-09,215.720001,216.149994,203.660004,207.610001,207.610001,20476800
2016-05-16,208.149994,220.550003,204.020004,220.279999,220.279999,27283900
2016-05-23,219.869995,225.929993,215.179993,223.039993,223.039993,18948100
2016-05-30,223.039993,224.750000,216.889999,218.990005,218.990005,10010100
2016-06-06,218.000000,240.850006,215.449997,218.789993,218.789993,24953800
2016-06-13,219.500000,225.770004,212.529999,215.470001,215.470001,16234600
2016-06-20,219.500000,223.750000,189.729996,193.149994,193.149994,48984100
2016-06-27,190.860001,218.240005,187.869995,216.500000,216.500000,29655800
2016-07-04,209.729996,219.809998,208.000000,216.779999,216.779999,17769700
2016-07-11,219.960007,227.500000,219.509995,220.399994,220.399994,18478200
2016-07-18,219.639999,229.800003,218.300003,222.270004,222.270004,16104100
2016-07-25,222.270004,235.279999,221.369995,234.789993,234.789993,16295800
2016-08-01,235.500000,236.630005,221.399994,230.029999,230.029999,19166500
2016-08-08,228.000000,231.539993,223.410004,225.610001,225.610001,10499000
2016-08-15,226.020004,229.500000,222.289993,225.000000,225.000000,9462500
2016-08-22,224.169998,228.490005,218.820007,219.990005,219.990005,13422100
2016-08-29,220.149994,220.399994,196.199997,197.779999,197.779999,23623000
2016-09-05,199.020004,206.500000,193.699997,194.470001,194.470001,15158500
2016-09-12,195.000000,205.699997,193.449997,205.399994,205.399994,15744100
2016-09-19,207.000000,210.179993,201.559998,207.449997,207.449997,12629100
2016-09-26,206.500000,211.000000,199.550003,204.029999,204.029999,13169300
2016-10-03,212.300003,215.669998,195.800003,196.610001,196.610001,19615300
2016-10-10,201.350006,204.139999,196.300003,196.509995,196.509995,14366700
2016-10-17,197.050003,206.660004,192.000000,200.089996,200.089996,25230600
2016-10-24,201.000000,213.699997,199.830002,199.970001,199.970001,28203200
2016-10-31,202.490005,202.490005,185.960007,190.559998,190.559998,23804700
2016-11-07,193.589996,197.490005,180.419998,188.559998,188.559998,26033400
2016-11-14,188.000000,193.000000,178.190002,185.020004,185.020004,23972000
2016-11-21,185.039993,197.240005,183.710007,196.649994,196.649994,17215800
2016-11-28,195.479996,199.350006,180.000000,181.470001,181.470001,21684300
2016-12-05,182.509995,193.839996,182.509995,192.179993,192.179993,18842300
2016-12-12,192.800003,203.000000,191.179993,202.490005,202.490005,20413100
2016-12-19,202.490005,213.449997,199.839996,213.339996,213.339996,21158800
2016-12-26,214.880005,223.800003,211.679993,213.690002,213.690002,18376700
2017-01-02,214.860001,230.309998,210.960007,229.009995,229.009995,28576400
2017-01-09,228.970001,237.850006,225.580002,237.750000,237.750000,21151000
2017-01-16,236.699997,248.679993,234.369995,244.729996,244.729996,20317500
2017-01-23,245.850006,258.459991,245.500000,252.949997,252.949997,22689400
2017-01-30,252.529999,255.889999,247.100006,251.330002,251.330002,16562500
2017-02-06,251.000000,271.179993,250.630005,269.230011,269.230011,23180200
2017-02-13,270.739990,287.390015,264.149994,272.230011,272.230011,32641300
2017-02-20,275.450012,283.450012,250.199997,257.000000,257.000000,37518500
2017-02-27,248.169998,254.850006,242.009995,251.570007,251.570007,28619600
