Date,Open,High,Low,Close,Adj Close,Volume
2016-03-28,15.230000,15.280000,13.000000,13.100000,13.100000,0
2016-04-04,13.880000,16.770000,13.660000,15.360000,15.360000,0
2016-04-11,15.340000,16.570000,13.380000,13.620000,13.620000,0
2016-04-18,14.870000,14.940000,12.500000,13.220000,13.220000,0
2016-04-25,14.070000,17.090000,13.300000,15.700000,15.700000,0
2016-05-02,16.330000,16.850000,14.480000,14.720000,14.720000,0
2016-05-09,15.200000,15.470000,13.290000,15.040000,15.040000,0
2016-05-16,15.720000,17.650000,14.280000,15.200000,15.200000,0
2016-05-23,16.330000,16.469999,13.040000,13.120000,13.120000,0
2016-05-30,13.940000,15.250000,12.900000,13.470000,13.470000,0
2016-06-06,13.840000,17.330000,12.720000,17.030001,17.030001,0
2016-06-13,18.240000,22.889999,17.889999,19.410000,19.410000,0
2016-06-20,17.420000,26.240000,16.590000,25.760000,25.760000,0
2016-06-27,24.379999,26.719999,14.610000,14.770000,14.770000,0
2016-07-04,16.049999,17.040001,13.190000,13.200000,13.200000,0
2016-07-11,13.250000,13.930000,12.140000,12.670000,12.670000,0
2016-07-18,12.750000,13.120000,11.400000,12.020000,12.020000,0
2016-07-25,12.640000,13.740000,11.770000,11.870000,11.870000,0
2016-08-01,11.890000,14.240000,11.180000,11.390000,11.390000,0
2016-08-08,11.660000,12.500000,11.020000,11.550000,11.550000,0
2016-08-15,11.810000,13.710000,11.330000,11.340000,11.340000,0
2016-08-22,12.530000,14.930000,11.720000,13.650000,13.650000,0
2016-08-29,14.090000,14.610000,11.900000,11.980000,11.980000,0
2016-09-05,12.420000,17.540001,11.650000,17.500000,17.500000,0
2016-09-12,20.129999,20.510000,14.760000,15.370000,15.370000,0
2016-09-19,15.140000,16.090000,11.760000,12.290000,12.290000,0
2016-09-26,13.260000,15.690000,12.140000,13.290000,13.290000,0
2016-10-03,13.750000,14.570000,12.210000,13.480000,13.480000,0
2016-10-10,14.190000,17.950001,13.290000,16.120001,16.120001,0
